entity_type,entity_id,risk,code,detail
trade,T0005147,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005141,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005186,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005201,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005156,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005154,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005161,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005175,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005169,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005189,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005174,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005171,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005217,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005214,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005251,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005256,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005239,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005241,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005269,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005307,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005299,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005297,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005296,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005281,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005279,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005293,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005304,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005298,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005324,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005354,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005336,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005368,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005349,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005370,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005361,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005328,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005351,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005330,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005396,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005418,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005407,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005414,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005393,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005376,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005474,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005431,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005459,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005449,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005425,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005447,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005521,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005524,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005509,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005486,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005479,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005494,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005517,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005584,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005559,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005574,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005549,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005538,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005550,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005542,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005551,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005572,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005558,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005563,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005606,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005613,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005586,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005626,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005594,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005627,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005633,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005634,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005635,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005637,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0005625,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
