listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0000256,2025-01-01 05:00:00,P00236,NA,I0030,4,42.64,2025-01-02 16:00:00
L0000257,2025-01-01 05:00:00,P00268,EU,I0010,2,47.07,2025-01-01 20:00:00
L0000258,2025-01-01 05:00:00,P00292,NA,I0003,2,63.06,2025-01-01 22:00:00
L0000264,2025-01-01 05:00:00,P00354,EU,I0018,2,58.82,2025-01-01 17:00:00
L0000249,2025-01-01 05:00:00,P00133,EU,I0000,2,66.86,2025-01-02 02:00:00
L0000255,2025-01-01 05:00:00,P00227,NA,I0012,1,367.61,2025-01-02 13:00:00
L0000278,2025-01-01 05:00:00,P00485,EU,I0032,3,30.43,2025-01-01 20:00:00
L0000290,2025-01-01 05:00:00,P00588,NA,I0004,1,77.42,2025-01-02 04:00:00
L0000246,2025-01-01 05:00:00,P00106,NA,I0033,3,51.48,2025-01-01 22:00:00
L0000245,2025-01-01 05:00:00,P00105,EU,I0008,1,48.25,2025-01-02 08:00:00
L0000244,2025-01-01 05:00:00,P00085,NA,I0037,1,428.54,2025-01-01 20:00:00
L0000243,2025-01-01 05:00:00,P00079,EU,I0009,3,59.87,2025-01-02 08:00:00
L0000263,2025-01-01 05:00:00,P00350,EU,I0005,1,59.44,2025-01-02 13:00:00
L0000242,2025-01-01 05:00:00,P00052,EU,I0025,5,77.27,2025-01-01 17:00:00
L0000241,2025-01-01 05:00:00,P00050,EU,I0030,1,59.55,2025-01-01 22:00:00
L0000239,2025-01-01 05:00:00,P00007,ASIA,I0005,1,58.07,2025-01-02 01:00:00
L0000262,2025-01-01 05:00:00,P00346,ASIA,I0019,3,58.85,2025-01-02 11:00:00
L0000285,2025-01-01 05:00:00,P00532,EU,I0026,1,55.83,2025-01-02 03:00:00
L0000247,2025-01-01 05:00:00,P00109,NA,I0022,4,470.57,2025-01-02 12:00:00
L0000248,2025-01-01 05:00:00,P00121,NA,I0030,1,63.59,2025-01-01 23:00:00
L0000260,2025-01-01 05:00:00,P00313,NA,I0020,2,45.76,2025-01-01 22:00:00
L0000250,2025-01-01 05:00:00,P00135,EU,I0038,1,73.87,2025-01-02 11:00:00
L0000275,2025-01-01 05:00:00,P00473,NA,I0000,1,71.64,2025-01-02 03:00:00
L0000270,2025-01-01 05:00:00,P00408,EU,I0014,3,37.6,2025-01-02 03:00:00
L0000261,2025-01-01 05:00:00,P00327,ASIA,I0009,2,42.63,2025-01-02 11:00:00
L0000240,2025-01-01 05:00:00,P00037,EU,I0016,3,46.03,2025-01-01 20:00:00
L0000259,2025-01-01 05:00:00,P00297,ASIA,I0016,3,45.26,2025-01-02 14:00:00
L0000288,2025-01-01 05:00:00,P00556,ASIA,I0013,1,44.71,2025-01-02 13:00:00
L0000287,2025-01-01 05:00:00,P00547,EU,I0010,1,43.18,2025-01-02 11:00:00
L0000286,2025-01-01 05:00:00,P00543,NA,I0004,3,85.14,2025-01-02 12:00:00
L0000283,2025-01-01 05:00:00,P00518,EU,I0039,2,49.96,2025-01-02 03:00:00
L0000282,2025-01-01 05:00:00,P00517,NA,I0031,2,59.21,2025-01-02 04:00:00
L0000281,2025-01-01 05:00:00,P00510,NA,I0010,2,42.0,2025-01-02 08:00:00
L0000280,2025-01-01 05:00:00,P00498,NA,I0004,1,72.81,2025-01-02 01:00:00
L0000279,2025-01-01 05:00:00,P00491,EU,I0033,1,72.7,2025-01-02 03:00:00
L0000284,2025-01-01 05:00:00,P00519,NA,I0023,3,74.47,2025-01-02 04:00:00
L0000289,2025-01-01 05:00:00,P00575,EU,I0000,1,99.72,2025-01-02 13:00:00
L0000265,2025-01-01 05:00:00,P00355,EU,I0001,1,450.39,2025-01-02 12:00:00
L0000273,2025-01-01 05:00:00,P00461,NA,I0014,1,50.66,2025-01-02 15:00:00
L0000272,2025-01-01 05:00:00,P00451,NA,I0021,2,34.25,2025-01-02 04:00:00
L0000271,2025-01-01 05:00:00,P00428,NA,I0035,1,2619.28,2025-01-02 13:00:00
L0000269,2025-01-01 05:00:00,P00394,EU,I0034,1,53.34,2025-01-02 03:00:00
L0000274,2025-01-01 05:00:00,P00472,ASIA,I0030,2,60.33,2025-01-01 22:00:00
L0000267,2025-01-01 05:00:00,P00364,NA,I0004,1,80.57,2025-01-02 05:00:00
L0000266,2025-01-01 05:00:00,P00356,ASIA,I0005,1,44.69,2025-01-02 02:00:00
L0000276,2025-01-01 05:00:00,P00474,NA,I0032,2,26.54,2025-01-02 04:00:00
L0000277,2025-01-01 05:00:00,P00480,EU,I0029,2,52.79,2025-01-02 11:00:00
L0000268,2025-01-01 05:00:00,P00373,ASIA,I0013,1,48.94,2025-01-02 16:00:00
L0000324,2025-01-01 06:00:00,P00323,ASIA,I0029,2,46.06,2025-01-02 01:00:00
L0000320,2025-01-01 06:00:00,P00301,EU,I0033,1,63.63,2025-01-02 02:00:00
L0000326,2025-01-01 06:00:00,P00333,EU,I0004,3,72.3,2025-01-02 01:00:00
L0000315,2025-01-01 06:00:00,P00228,ASIA,I0014,2,40.32,2025-01-02 08:00:00
L0000327,2025-01-01 06:00:00,P00351,EU,I0033,1,54.23,2025-01-02 05:00:00
L0000329,2025-01-01 06:00:00,P00366,EU,I0017,1,479.55,2025-01-01 19:00:00
L0000309,2025-01-01 06:00:00,P00186,EU,I0020,1,68.2,2025-01-02 11:00:00
L0000341,2025-01-01 06:00:00,P00512,EU,I0013,2,50.41,2025-01-02 06:00:00
L0000343,2025-01-01 06:00:00,P00593,NA,I0015,1,43.23,2025-01-02 00:00:00
L0000323,2025-01-01 06:00:00,P00306,EU,I0029,1,41.23,2025-01-01 19:00:00
L0000328,2025-01-01 06:00:00,P00356,ASIA,I0036,2,32.75,2025-01-02 01:00:00
L0000322,2025-01-01 06:00:00,P00305,EU,I0019,1,46.82,2025-01-02 15:00:00
L0000330,2025-01-01 06:00:00,P00371,EU,I0020,2,56.3,2025-01-01 19:00:00
L0000321,2025-01-01 06:00:00,P00303,NA,I0005,1,57.15,2025-01-02 11:00:00
L0000325,2025-01-01 06:00:00,P00329,EU,I0025,2,64.75,2025-01-02 00:00:00
L0000331,2025-01-01 06:00:00,P00395,EU,I0020,1,68.82,2025-01-02 11:00:00
L0000337,2025-01-01 06:00:00,P00471,EU,I0028,1,53.49,2025-01-02 11:00:00
L0000333,2025-01-01 06:00:00,P00421,NA,I0005,1,50.58,2025-01-01 19:00:00
L0000334,2025-01-01 06:00:00,P00445,NA,I0005,2,51.23,2025-01-02 07:00:00
L0000335,2025-01-01 06:00:00,P00446,NA,I0001,1,327.39,2025-01-01 22:00:00
L0000336,2025-01-01 06:00:00,P00465,EU,I0030,1,60.95,2025-01-01 19:00:00
L0000338,2025-01-01 06:00:00,P00478,EU,I0016,2,51.03,2025-01-02 14:00:00
L0000339,2025-01-01 06:00:00,P00508,EU,I0032,3,36.87,2025-01-02 04:00:00
L0000340,2025-01-01 06:00:00,P00511,NA,I0038,1,49.33,2025-01-02 06:00:00
L0000307,2025-01-01 06:00:00,P00174,EU,I0029,1,39.8,2025-01-02 10:00:00
L0000342,2025-01-01 06:00:00,P00554,EU,I0023,1,73.89,2025-01-02 06:00:00
L0000299,2025-01-01 06:00:00,P00092,NA,I0032,1,33.66,2025-01-02 08:00:00
L0000311,2025-01-01 06:00:00,P00194,EU,I0000,2,101.23,2025-01-02 09:00:00
L0000312,2025-01-01 06:00:00,P00200,ASIA,I0020,2,44.52,2025-01-02 04:00:00
L0000310,2025-01-01 06:00:00,P00187,EU,I0015,1,44.08,2025-01-02 01:00:00
L0000306,2025-01-01 06:00:00,P00164,NA,I0028,2,57.97,2025-01-02 05:00:00
L0000295,2025-01-01 06:00:00,P00055,EU,I0015,2,59.0,2025-01-02 09:00:00
L0000308,2025-01-01 06:00:00,P00179,EU,I0026,1,52.95,2025-01-02 05:00:00
L0000332,2025-01-01 06:00:00,P00416,ASIA,I0013,2,58.38,2025-01-02 07:00:00
L0000318,2025-01-01 06:00:00,P00283,NA,I0009,1,56.5,2025-01-02 09:00:00
L0000344,2025-01-01 06:00:00,P00597,NA,I0009,1,60.28,2025-01-01 20:00:00
L0000316,2025-01-01 06:00:00,P00245,EU,I0023,1,72.96,2025-01-01 20:00:00
L0000317,2025-01-01 06:00:00,P00262,EU,I0026,1,60.58,2025-01-01 22:00:00
L0000292,2025-01-01 06:00:00,P00019,ASIA,I0000,2,70.8,2025-01-02 11:00:00
L0000293,2025-01-01 06:00:00,P00020,EU,I0005,2,71.27,2025-01-02 01:00:00
L0000294,2025-01-01 06:00:00,P00036,EU,I0010,4,46.72,2025-01-02 01:00:00
L0000305,2025-01-01 06:00:00,P00146,EU,I0031,1,51.64,2025-01-02 08:00:00
L0000297,2025-01-01 06:00:00,P00071,EU,I0015,1,50.08,2025-01-02 06:00:00
L0000319,2025-01-01 06:00:00,P00295,ASIA,I0020,1,40.39,2025-01-02 12:00:00
L0000298,2025-01-01 06:00:00,P00088,EU,I0000,2,93.42,2025-01-01 20:00:00
L0000300,2025-01-01 06:00:00,P00103,NA,I0005,1,59.47,2025-01-02 04:00:00
L0000301,2025-01-01 06:00:00,P00123,NA,I0014,1,32.41,2025-01-01 20:00:00
L0000302,2025-01-01 06:00:00,P00127,EU,I0010,1,47.76,2025-01-01 21:00:00
L0000291,2025-01-01 06:00:00,P00006,EU,I0026,3,57.1,2025-01-01 20:00:00
L0000304,2025-01-01 06:00:00,P00141,NA,I0023,1,65.36,2025-01-01 20:00:00
L0000303,2025-01-01 06:00:00,P00129,EU,I0034,3,71.8,2025-01-01 23:00:00
L0000314,2025-01-01 06:00:00,P00208,ASIA,I0010,1,41.03,2025-01-02 15:00:00
L0000313,2025-01-01 06:00:00,P00203,EU,I0025,2,55.2,2025-01-02 14:00:00
L0000296,2025-01-01 06:00:00,P00061,NA,I0031,2,47.6,2025-01-02 06:00:00
L0000381,2025-01-01 07:00:00,P00460,NA,I0036,2,25.52,2025-01-02 03:00:00
L0000372,2025-01-01 07:00:00,P00351,EU,I0036,1,30.97,2025-01-02 13:00:00
L0000373,2025-01-01 07:00:00,P00366,EU,I0034,2,96.18,2025-01-02 11:00:00
L0000374,2025-01-01 07:00:00,P00399,NA,I0004,2,69.01,2025-01-02 14:00:00
L0000395,2025-01-01 07:00:00,P00590,NA,I0004,1,65.24,2025-01-02 08:00:00
L0000378,2025-01-01 07:00:00,P00440,NA,I0016,1,44.56,2025-01-02 18:00:00
L0000379,2025-01-01 07:00:00,P00453,NA,I0025,3,64.33,2025-01-02 17:00:00
L0000380,2025-01-01 07:00:00,P00455,EU,I0026,2,71.07,2025-01-02 07:00:00
L0000383,2025-01-01 07:00:00,P00473,NA,I0000,1,92.01,2025-01-02 08:00:00
L0000375,2025-01-01 07:00:00,P00400,EU,I0031,3,52.93,2025-01-02 06:00:00
L0000382,2025-01-01 07:00:00,P00466,ASIA,I0018,2,62.56,2025-01-02 10:00:00
L0000388,2025-01-01 07:00:00,P00512,EU,I0026,1,62.36,2025-01-02 09:00:00
L0000376,2025-01-01 07:00:00,P00415,NA,I0010,2,45.17,2025-01-02 08:00:00
L0000385,2025-01-01 07:00:00,P00491,EU,I0004,1,91.69,2025-01-01 20:00:00
L0000386,2025-01-01 07:00:00,P00500,EU,I0038,2,65.59,2025-01-02 12:00:00
L0000387,2025-01-01 07:00:00,P00511,NA,I0013,1,59.27,2025-01-02 12:00:00
L0000390,2025-01-01 07:00:00,P00526,EU,I0036,2,33.71,2025-01-01 23:00:00
L0000391,2025-01-01 07:00:00,P00541,NA,I0002,2,35.48,2025-01-02 15:00:00
L0000392,2025-01-01 07:00:00,P00546,EU,I0004,1,77.65,2025-01-02 12:00:00
L0000393,2025-01-01 07:00:00,P00567,NA,I0000,1,95.15,2025-01-02 03:00:00
L0000394,2025-01-01 07:00:00,P00572,ASIA,I0010,4,32.75,2025-01-02 06:00:00
L0000358,2025-01-01 07:00:00,P00194,EU,I0000,1,93.97,2025-01-02 03:00:00
L0000368,2025-01-01 07:00:00,P00311,EU,I0025,1,68.98,2025-01-02 11:00:00
L0000389,2025-01-01 07:00:00,P00525,NA,I0018,1,59.29,2025-01-01 21:00:00
L0000370,2025-01-01 07:00:00,P00328,EU,I0017,1,561.16,2025-01-01 20:00:00
L0000384,2025-01-01 07:00:00,P00474,NA,I0014,1,40.94,2025-01-01 22:00:00
L0000361,2025-01-01 07:00:00,P00222,NA,I0005,1,43.68,2025-01-02 01:00:00
L0000371,2025-01-01 07:00:00,P00341,EU,I0031,1,49.82,2025-01-02 13:00:00
L0000362,2025-01-01 07:00:00,P00227,NA,I0036,1,29.46,2025-01-01 22:00:00
L0000377,2025-01-01 07:00:00,P00429,NA,I0004,1,73.48,2025-01-02 01:00:00
L0000359,2025-01-01 07:00:00,P00207,ASIA,I0003,2,67.63,2025-01-02 09:00:00
L0000369,2025-01-01 07:00:00,P00322,NA,I0036,1,29.78,2025-01-02 09:00:00
L0000360,2025-01-01 07:00:00,P00215,EU,I0030,2,60.83,2025-01-02 11:00:00
L0000346,2025-01-01 07:00:00,P00011,EU,I0021,1,34.02,2025-01-02 05:00:00
L0000347,2025-01-01 07:00:00,P00020,EU,I0036,1,32.11,2025-01-01 23:00:00
L0000348,2025-01-01 07:00:00,P00036,EU,I0015,2,39.15,2025-01-02 00:00:00
L0000349,2025-01-01 07:00:00,P00044,NA,I0033,1,54.18,2025-01-02 12:00:00
L0000351,2025-01-01 07:00:00,P00092,NA,I0030,2,60.27,2025-01-02 07:00:00
L0000345,2025-01-01 07:00:00,P00009,NA,I0026,3,58.1,2025-01-02 09:00:00
L0000353,2025-01-01 07:00:00,P00112,EU,I0023,2,59.41,2025-01-02 03:00:00
L0000352,2025-01-01 07:00:00,P00095,NA,I0010,1,46.41,2025-01-02 14:00:00
L0000363,2025-01-01 07:00:00,P00236,NA,I0003,1,71.35,2025-01-02 16:00:00
L0000365,2025-01-01 07:00:00,P00271,EU,I0034,1,72.95,2025-01-02 13:00:00
L0000364,2025-01-01 07:00:00,P00260,EU,I0029,2,51.23,2025-01-02 15:00:00
L0000356,2025-01-01 07:00:00,P00177,ASIA,I0027,4,409.18,2025-01-02 15:00:00
L0000366,2025-01-01 07:00:00,P00278,NA,I0030,3,53.3,2025-01-02 01:00:00
L0000357,2025-01-01 07:00:00,P00188,EU,I0003,1,66.2,2025-01-02 10:00:00
L0000350,2025-01-01 07:00:00,P00071,EU,I0026,2,65.99,2025-01-02 04:00:00
L0000355,2025-01-01 07:00:00,P00145,ASIA,I0032,1,28.73,2025-01-02 17:00:00
L0000354,2025-01-01 07:00:00,P00115,NA,I0019,1,49.15,2025-01-02 11:00:00
L0000367,2025-01-01 07:00:00,P00297,ASIA,I0030,1,43.01,2025-01-01 21:00:00
L0000408,2025-01-01 08:00:00,P00080,EU,I0021,2,33.09,2025-01-02 13:00:00
L0000399,2025-01-01 08:00:00,P00039,EU,I0038,3,54.75,2025-01-02 14:00:00
L0000410,2025-01-01 08:00:00,P00102,EU,I0005,1,65.4,2025-01-02 02:00:00
L0000409,2025-01-01 08:00:00,P00097,EU,I0023,1,62.79,2025-01-02 03:00:00
L0000423,2025-01-01 08:00:00,P00246,EU,I0023,2,73.19,2025-01-01 23:00:00
L0000453,2025-01-01 08:00:00,P00563,EU,I0008,4,54.39,2025-01-02 10:00:00
L0000420,2025-01-01 08:00:00,P00187,EU,I0008,2,64.18,2025-01-02 15:00:00
L0000419,2025-01-01 08:00:00,P00178,NA,I0033,2,48.83,2025-01-02 14:00:00
L0000427,2025-01-01 08:00:00,P00281,EU,I0012,1,400.78,2025-01-01 21:00:00
L0000451,2025-01-01 08:00:00,P00531,EU,I0014,3,37.61,2025-01-02 07:00:00
L0000407,2025-01-01 08:00:00,P00077,ASIA,I0000,1,74.1,2025-01-02 19:00:00
L0000422,2025-01-01 08:00:00,P00212,EU,I0014,2,43.9,2025-01-02 02:00:00
L0000406,2025-01-01 08:00:00,P00075,ASIA,I0039,2,49.06,2025-01-02 10:00:00
L0000426,2025-01-01 08:00:00,P00273,ASIA,I0003,1,56.3,2025-01-02 03:00:00
L0000421,2025-01-01 08:00:00,P00191,NA,I0016,2,46.09,2025-01-02 11:00:00
L0000404,2025-01-01 08:00:00,P00073,NA,I0020,1,41.69,2025-01-02 17:00:00
L0000402,2025-01-01 08:00:00,P00070,NA,I0034,2,57.59,2025-01-02 00:00:00
L0000401,2025-01-01 08:00:00,P00069,EU,I0010,2,41.98,2025-01-01 21:00:00
L0000400,2025-01-01 08:00:00,P00046,EU,I0015,1,47.34,2025-01-02 01:00:00
L0000398,2025-01-01 08:00:00,P00035,EU,I0020,1,67.69,2025-01-01 21:00:00
L0000396,2025-01-01 08:00:00,P00007,ASIA,I0031,2,58.86,2025-01-01 23:00:00
L0000425,2025-01-01 08:00:00,P00257,NA,I0033,1,55.65,2025-01-02 15:00:00
L0000424,2025-01-01 08:00:00,P00254,EU,I0005,1,68.02,2025-01-02 06:00:00
L0000417,2025-01-01 08:00:00,P00165,NA,I0023,2,70.91,2025-01-02 17:00:00
L0000450,2025-01-01 08:00:00,P00516,EU,I0038,4,74.79,2025-01-02 03:00:00
L0000403,2025-01-01 08:00:00,P00071,EU,I0014,1,42.11,2025-01-02 17:00:00
L0000440,2025-01-01 08:00:00,P00428,NA,I0034,3,85.86,2025-01-02 02:00:00
L0000405,2025-01-01 08:00:00,P00074,EU,I0016,1,48.16,2025-01-01 21:00:00
L0000437,2025-01-01 08:00:00,P00385,NA,I0000,2,80.89,2025-01-02 07:00:00
L0000397,2025-01-01 08:00:00,P00033,EU,I0014,3,37.79,2025-01-02 01:00:00
L0000436,2025-01-01 08:00:00,P00384,EU,I0014,1,38.2,2025-01-02 17:00:00
L0000434,2025-01-01 08:00:00,P00363,NA,I0000,1,70.3,2025-01-01 23:00:00
L0000414,2025-01-01 08:00:00,P00129,EU,I0000,1,82.26,2025-01-01 20:00:00
L0000416,2025-01-01 08:00:00,P00134,ASIA,I0009,1,60.16,2025-01-02 16:00:00
L0000412,2025-01-01 08:00:00,P00122,NA,I0013,1,51.49,2025-01-02 06:00:00
L0000413,2025-01-01 08:00:00,P00125,EU,I0019,2,49.02,2025-01-02 16:00:00
L0000415,2025-01-01 08:00:00,P00131,NA,I0032,2,33.52,2025-01-02 10:00:00
L0000418,2025-01-01 08:00:00,P00170,NA,I0021,1,33.11,2025-01-02 08:00:00
L0000449,2025-01-01 08:00:00,P00505,NA,I0026,1,66.89,2025-01-02 03:00:00
L0000448,2025-01-01 08:00:00,P00491,EU,I0034,2,86.18,2025-01-02 12:00:00
L0000447,2025-01-01 08:00:00,P00482,EU,I0036,2,31.16,2025-01-01 20:00:00
L0000446,2025-01-01 08:00:00,P00470,EU,I0039,1,55.4,2025-01-01 21:00:00
L0000445,2025-01-01 08:00:00,P00468,EU,I0017,2,663.69,2025-01-01 20:00:00
L0000444,2025-01-01 08:00:00,P00445,NA,I0010,1,47.76,2025-01-02 19:00:00
L0000411,2025-01-01 08:00:00,P00109,NA,I0028,2,47.61,2025-01-02 19:00:00
L0000442,2025-01-01 08:00:00,P00438,NA,I0033,1,64.49,2025-01-02 19:00:00
L0000443,2025-01-01 08:00:00,P00442,EU,I0018,1,44.03,2025-01-02 06:00:00
L0000435,2025-01-01 08:00:00,P00368,ASIA,I0030,1,50.05,2025-01-02 08:00:00
L0000433,2025-01-01 08:00:00,P00355,EU,I0028,2,44.26,2025-01-02 06:00:00
L0000432,2025-01-01 08:00:00,P00312,NA,I0030,2,47.26,2025-01-02 04:00:00
L0000431,2025-01-01 08:00:00,P00310,NA,I0005,1,53.05,2025-01-02 17:00:00
L0000430,2025-01-01 08:00:00,P00290,EU,I0038,1,59.63,2025-01-02 16:00:00
L0000429,2025-01-01 08:00:00,P00285,EU,I0031,1,63.74,2025-01-02 07:00:00
L0000438,2025-01-01 08:00:00,P00407,ASIA,I0000,1,48.94,2025-01-02 18:00:00
L0000454,2025-01-01 08:00:00,P00598,NA,I0013,1,47.96,2025-01-02 03:00:00
L0000439,2025-01-01 08:00:00,P00419,EU,I0005,1,68.12,2025-01-01 22:00:00
L0000452,2025-01-01 08:00:00,P00551,NA,I0002,1,46.47,2025-01-02 06:00:00
L0000441,2025-01-01 08:00:00,P00436,NA,I0023,3,81.07,2025-01-02 14:00:00
L0000428,2025-01-01 08:00:00,P00283,NA,I0010,1,35.56,2025-01-02 05:00:00
L0004549,2025-01-01 08:08:00,P00239,,I0022,1,85.64,2025-01-01 14:08:00
L0000457,2025-01-01 09:00:00,P00032,EU,I0011,1,283.21,2025-01-02 12:00:00
L0000456,2025-01-01 09:00:00,P00023,EU,I0019,2,43.86,2025-01-02 20:00:00
L0000465,2025-01-01 09:00:00,P00183,NA,I0008,2,62.49,2025-01-02 02:00:00
L0000474,2025-01-01 09:00:00,P00260,EU,I0009,1,64.54,2025-01-02 15:00:00
L0000473,2025-01-01 09:00:00,P00255,NA,I0037,2,385.1,2025-01-01 23:00:00
L0000472,2025-01-01 09:00:00,P00245,EU,I0037,1,434.33,2025-01-02 12:00:00
L0000471,2025-01-01 09:00:00,P00244,EU,I0038,2,64.01,2025-01-02 01:00:00
L0000470,2025-01-01 09:00:00,P00239,ASIA,I0021,3,34.66,2025-01-02 19:00:00
L0000468,2025-01-01 09:00:00,P00233,ASIA,I0038,1,48.0,2025-01-02 10:00:00
L0000461,2025-01-01 09:00:00,P00134,ASIA,I0025,3,67.68,2025-01-02 02:00:00
L0000466,2025-01-01 09:00:00,P00213,NA,I0030,1,47.68,2025-01-02 12:00:00
L0000476,2025-01-01 09:00:00,P00293,NA,I0039,2,54.72,2025-01-02 01:00:00
L0000464,2025-01-01 09:00:00,P00181,ASIA,I0008,2,59.7,2025-01-02 17:00:00
L0000463,2025-01-01 09:00:00,P00175,EU,I0016,2,51.77,2025-01-02 16:00:00
L0000462,2025-01-01 09:00:00,P00173,EU,I0010,3,45.53,2025-01-02 14:00:00
L0000459,2025-01-01 09:00:00,P00068,ASIA,I0036,1,35.89,2025-01-02 04:00:00
L0000458,2025-01-01 09:00:00,P00056,ASIA,I0005,1,64.35,2025-01-02 15:00:00
L0000467,2025-01-01 09:00:00,P00231,NA,I0032,2,37.83,2025-01-02 00:00:00
L0000482,2025-01-01 09:00:00,P00383,EU,I0030,2,53.42,2025-01-02 05:00:00
L0000455,2025-01-01 09:00:00,P00017,NA,I0026,2,77.61,2025-01-02 14:00:00
L0000469,2025-01-01 09:00:00,P00234,EU,I0018,1,49.62,2025-01-02 08:00:00
L0000483,2025-01-01 09:00:00,P00394,EU,I0000,1,83.11,2025-01-02 10:00:00
L0000479,2025-01-01 09:00:00,P00365,NA,I0036,1,27.57,2025-01-02 06:00:00
L0000480,2025-01-01 09:00:00,P00369,EU,I0008,2,56.91,2025-01-02 18:00:00
L0000475,2025-01-01 09:00:00,P00267,EU,I0011,2,283.23,2025-01-02 02:00:00
L0000460,2025-01-01 09:00:00,P00082,NA,I0023,1,67.56,2025-01-02 09:00:00
L0000481,2025-01-01 09:00:00,P00375,ASIA,I0025,1,65.75,2025-01-02 18:00:00
L0000498,2025-01-01 09:00:00,P00584,EU,I0015,1,60.63,2025-01-02 13:00:00
L0000477,2025-01-01 09:00:00,P00312,NA,I0002,2,48.92,2025-01-02 18:00:00
L0000478,2025-01-01 09:00:00,P00318,EU,I0016,1,41.6,2025-01-01 23:00:00
L0000497,2025-01-01 09:00:00,P00571,EU,I0033,1,72.07,2025-01-02 12:00:00
L0000496,2025-01-01 09:00:00,P00567,NA,I0004,1,67.1,2025-01-01 21:00:00
L0000495,2025-01-01 09:00:00,P00563,EU,I0012,1,420.51,2025-01-02 07:00:00
L0000488,2025-01-01 09:00:00,P00494,NA,I0008,2,49.64,2025-01-02 17:00:00
L0000492,2025-01-01 09:00:00,P00536,EU,I0021,1,40.6,2025-01-02 06:00:00
L0000491,2025-01-01 09:00:00,P00533,NA,I0038,3,47.77,2025-01-01 21:00:00
L0000490,2025-01-01 09:00:00,P00527,ASIA,I0018,1,46.45,2025-01-02 13:00:00
L0000489,2025-01-01 09:00:00,P00524,NA,I0029,2,41.53,2025-01-02 16:00:00
L0000494,2025-01-01 09:00:00,P00562,NA,I0020,2,47.97,2025-01-02 18:00:00
L0000487,2025-01-01 09:00:00,P00492,ASIA,I0019,1,48.4,2025-01-02 01:00:00
L0000485,2025-01-01 09:00:00,P00445,NA,I0010,1,54.77,2025-01-01 22:00:00
L0000484,2025-01-01 09:00:00,P00431,EU,I0029,1,36.95,2025-01-02 18:00:00
L0000493,2025-01-01 09:00:00,P00549,EU,I0010,1,38.97,2025-01-02 11:00:00
L0000486,2025-01-01 09:00:00,P00448,NA,I0025,2,69.69,2025-01-02 03:00:00
L0000518,2025-01-01 10:00:00,P00180,ASIA,I0022,1,376.7,2025-01-02 04:00:00
L0000517,2025-01-01 10:00:00,P00173,EU,I0028,1,50.64,2025-01-02 18:00:00
L0000516,2025-01-01 10:00:00,P00165,NA,I0010,2,51.19,2025-01-02 03:00:00
L0000520,2025-01-01 10:00:00,P00202,NA,I0000,3,82.15,2025-01-02 04:00:00
L0000501,2025-01-01 10:00:00,P00021,EU,I0031,1,52.79,2025-01-02 18:00:00
L0000513,2025-01-01 10:00:00,P00130,ASIA,I0034,1,84.22,2025-01-02 14:00:00
L0000512,2025-01-01 10:00:00,P00121,NA,I0034,1,75.92,2025-01-02 10:00:00
L0000499,2025-01-01 10:00:00,P00012,EU,I0026,2,53.26,2025-01-02 12:00:00
L0000519,2025-01-01 10:00:00,P00197,EU,I0029,1,49.72,2025-01-02 01:00:00
L0000514,2025-01-01 10:00:00,P00141,NA,I0028,2,39.14,2025-01-02 18:00:00
L0000500,2025-01-01 10:00:00,P00013,EU,I0033,1,55.44,2025-01-02 06:00:00
L0000511,2025-01-01 10:00:00,P00109,NA,I0022,1,321.56,2025-01-02 19:00:00
L0000504,2025-01-01 10:00:00,P00044,NA,I0002,2,32.02,2025-01-02 05:00:00
L0000509,2025-01-01 10:00:00,P00098,EU,I0034,2,97.86,2025-01-02 17:00:00
L0000508,2025-01-01 10:00:00,P00085,NA,I0026,1,43.87,2025-01-02 08:00:00
L0000507,2025-01-01 10:00:00,P00078,NA,I0018,2,47.3,2025-01-02 08:00:00
L0000506,2025-01-01 10:00:00,P00050,EU,I0021,1,52.31,2025-01-02 06:00:00
L0000505,2025-01-01 10:00:00,P00045,NA,I0030,1,46.63,2025-01-02 00:00:00
L0000503,2025-01-01 10:00:00,P00034,NA,I0036,1,32.5,2025-01-01 22:00:00
L0000502,2025-01-01 10:00:00,P00027,ASIA,I0016,1,42.16,2025-01-01 23:00:00
L0000527,2025-01-01 10:00:00,P00276,EU,I0030,1,58.97,2025-01-02 19:00:00
L0000525,2025-01-01 10:00:00,P00257,NA,I0025,1,68.64,2025-01-02 16:00:00
L0000510,2025-01-01 10:00:00,P00103,NA,I0016,3,44.35,2025-01-02 08:00:00
L0000541,2025-01-01 10:00:00,P00468,EU,I0008,1,76.61,2025-01-02 16:00:00
L0000534,2025-01-01 10:00:00,P00378,NA,I0016,1,49.89,2025-01-01 23:00:00
L0000529,2025-01-01 10:00:00,P00291,EU,I0004,1,108.5,2025-01-02 07:00:00
L0000528,2025-01-01 10:00:00,P00285,EU,I0021,2,46.87,2025-01-02 16:00:00
L0000532,2025-01-01 10:00:00,P00343,NA,I0010,1,49.4,2025-01-02 09:00:00
L0000531,2025-01-01 10:00:00,P00330,NA,I0010,1,42.14,2025-01-02 09:00:00
L0000530,2025-01-01 10:00:00,P00310,NA,I0031,1,43.3,2025-01-02 06:00:00
L0000526,2025-01-01 10:00:00,P00275,NA,I0016,2,40.04,2025-01-02 10:00:00
L0000515,2025-01-01 10:00:00,P00157,EU,I0018,2,64.4,2025-01-02 21:00:00
